학년,출판사(저자),교육과정,레슨,단어,뜻,예문,예문 해석,영영풀이
초5,YBM(최),2015,3,computer,컴퓨터,,,
초5,YBM(최),2015,3,get on,올라타다,,,
초5,YBM(최),2015,3,horse,말,,,
초5,YBM(최),2015,3,parrot,앵무새,,,
초5,YBM(최),2015,3,restroom,화장실,,,
초5,YBM(최),2015,3,sandwich,샌드위치,,,
초5,YBM(최),2015,3,take a picture,사진을 찍다,,,
초5,YBM(최),2015,3,touch,만지다,,,
초5,YBM(최),2015,3,try,"시도하다, 먹어 보다",,,
초5,YBM(최),2015,3,zookeeper,사육사,,,
초5,YBM(최),2015,4,belt,허리띠,,,
초5,YBM(최),2015,4,gloves,장갑,,,
초5,YBM(최),2015,4,magic,마법,,,
초5,YBM(최),2015,4,plant,식물,,,
초5,YBM(최),2015,4,put,넣다,,,
초5,YBM(최),2015,4,shoes,신발,,,
초5,YBM(최),2015,4,socks,양말,,,
초5,YBM(최),2015,4,whose,누구의,,,
초5,YBM(최),2015,5,English,영어,,,
초5,YBM(최),2015,5,favorite,가장 좋아하는,,,
초5,YBM(최),2015,5,food,음식,,,
초5,YBM(최),2015,5,game,"놀이, 게임",,,
초5,YBM(최),2015,5,Korean,"국어, 한국어",,,
초5,YBM(최),2015,5,math,수학,,,
초5,YBM(최),2015,5,much,많은,,,
초5,YBM(최),2015,5,robot,로봇,,,
초5,YBM(최),2015,5,science,과학,,,
초5,YBM(최),2015,5,sky,하늘,,,
초5,YBM(최),2015,5,song,노래,,,
초5,YBM(최),2015,5,sport,"운동 경기, 스포츠",,,
초5,YBM(최),2015,5,story,이야기,,,
초5,YBM(최),2015,5,study,공부하다,,,
초5,YBM(최),2015,5,subject,과목,,,
초5,YBM(최),2015,6,announcer,아나운서,,,
초5,YBM(최),2015,6,bird,새,,,
초5,YBM(최),2015,6,early,일찍,,,
초5,YBM(최),2015,6,exercise,운동하다,,,
초5,YBM(최),2015,6,fast,빨리,,,
초5,YBM(최),2015,6,father,아버지,,,
초5,YBM(최),2015,6,go to work,출근하다,,,
초5,YBM(최),2015,6,home,집,,,
초5,YBM(최),2015,6,lesson,수업,,,
초5,YBM(최),2015,6,sleepy,"졸리는, 잠이 오는",,,
초5,YBM(최),2015,6,then,그 다음에,,,
초5,YBM(최),2015,6,tomorrow,내일,,,
초5,YBM(최),2015,7,"bike, bicycle",자전거,,,
초5,YBM(최),2015,7,boat,배,,,
초5,YBM(최),2015,7,buy,"사다, 구입하다",,,
초5,YBM(최),2015,7,catch,"잡다, 붙잡다",,,
초5,YBM(최),2015,7,club,"클럽, 동호회",,,
초5,YBM(최),2015,7,interesting,"재미있는, 흥미로운",,,
초5,YBM(최),2015,7,join,"가입하다, 함께 하다",,,
초5,YBM(최),2015,7,market,시장,,,
초5,YBM(최),2015,7,park,공원,,,
초5,YBM(최),2015,7,ride,타다,,,
초5,YBM(최),2015,7,sea,바다,,,
초5,YBM(최),2015,7,sell,팔다,,,
초5,YBM(최),2015,7,visit,방문하다,,,
초5,YBM(최),2015,7,weekend,주말,,,
초5,YBM(최),2015,7,will,~ 할 것이다,,,
초5,YBM(최),2015,8,beach,해변,,,
초5,YBM(최),2015,8,Chinese,중국어,,,
초5,YBM(최),2015,8,enjoy,즐기다,,,
초5,YBM(최),2015,8,family,가족,,,
초5,YBM(최),2015,8,festival,축제,,,
초5,YBM(최),2015,8,last,지난,,,
초5,YBM(최),2015,8,learn,배우다,,,
초5,YBM(최),2015,8,Mexican,멕시코의,,,
초5,YBM(최),2015,8,miss,그리워하다,,,
초5,YBM(최),2015,8,museum,박물관,,,
초5,YBM(최),2015,8,palace,궁전,,,
초5,YBM(최),2015,8,say,말하다,,,
초5,YBM(최),2015,8,yesterday,어제,,,
초5,YBM(최),2015,9,block,"블록, 구획",,,
초5,YBM(최),2015,9,excuse,양해를 구하다,,,
초5,YBM(최),2015,9,garden,정원,,,
초5,YBM(최),2015,9,in front of,~의 앞쪽에,,,
초5,YBM(최),2015,9,left,왼쪽,,,
초5,YBM(최),2015,9,library,도서관,,,
초5,YBM(최),2015,9,next to,~의 옆에,,,
초5,YBM(최),2015,9,post office,우체국,,,
초5,YBM(최),2015,9,shop,가게,,,
초5,YBM(최),2015,9,straight,"똑바로, 일직선으로",,,
초5,YBM(최),2015,9,turn,돌다,,,
초5,YBM(최),2015,10,expensive,비싼,,,
초5,YBM(최),2015,10,how much,"(양, 값이) 얼마, 어느 정도",,,
초5,YBM(최),2015,10,hundred,백,,,
초5,YBM(최),2015,10,pants,바지,,,
초5,YBM(최),2015,10,sale,세일,,,
초5,YBM(최),2015,10,scarecrow,허수아비,,,
초5,YBM(최),2015,10,short,짧은,,,
초5,YBM(최),2015,10,sunglasses,선글라스,,,
초5,YBM(최),2015,10,thousand,천,,,
초5,YBM(최),2015,11,bathroom,욕실,,,
초5,YBM(최),2015,11,bedroom,침실,,,
초5,YBM(최),2015,11,board game,보드게임,,,
초5,YBM(최),2015,11,borrow,빌리다,,,
초5,YBM(최),2015,11,kitchen,부엌,,,
초5,YBM(최),2015,11,living room,거실,,,
초5,YBM(최),2015,11,mouse,쥐,,,
초5,YBM(최),2015,11,room,방,,,
초5,YBM(최),2015,11,sink,"세면대, 싱크대",,,
초5,YBM(최),2015,11,stove,가스레인지,,,
초5,YBM(최),2015,11,TV,텔레비전,,,
초5,YBM(최),2015,11,wash,씻다,,,
초5,YBM(최),2015,12,carpet,양탄자,,,
초5,YBM(최),2015,12,clean,청소하다,,,
초5,YBM(최),2015,12,climb,"오르다, 등반하다",,,
초5,YBM(최),2015,12,idea,생각,,,
초5,YBM(최),2015,12,movie,영화,,,
초5,YBM(최),2015,12,princess,공주,,,
초5,YBM(최),2015,12,walk along,~을 따라 걷다,,,
초5,YBM(최),2015,13,because,"~ 때문에, ~ 해서",,,
초5,YBM(최),2015,13,cold,추운,,,
초5,YBM(최),2015,13,cool,시원한,,,
초5,YBM(최),2015,13,fall,가을,,,
초5,YBM(최),2015,13,flower,꽃,,,
초5,YBM(최),2015,13,hot,"더운, 뜨거운",,,
초5,YBM(최),2015,13,leaf,(나뭇)잎,,,
초5,YBM(최),2015,13,season,계절,,,
초5,YBM(최),2015,13,secret,비밀,,,
초5,YBM(최),2015,13,spring,봄,,,
초5,YBM(최),2015,13,summer,여름,,,
초5,YBM(최),2015,13,vacation,방학,,,
초5,YBM(최),2015,13,winter,겨울,,,
초6,YBM(김),2015,1,elementary school,초등학교,,,
초6,YBM(김),2015,1,fantastic,멋진,,,
초6,YBM(김),2015,1,grade,학년,,,
초6,YBM(김),2015,1,horse,말,,,
초6,YBM(김),2015,1,monkey,원숭이,,,
초6,YBM(김),2015,1,move,이사하다,,,
초6,YBM(김),2015,1,okay,알겠어,,,
초6,YBM(김),2015,1,piano,피아노,,,
초6,YBM(김),2015,1,say,말하다,,,
초6,YBM(김),2015,1,spell,철자를 말하다,,,
초6,YBM(김),2015,2,beef,소고기,,,
초6,YBM(김),2015,2,cake,케이크,,,
초6,YBM(김),2015,2,cheese,치즈,,,
초6,YBM(김),2015,2,curry,카레,,,
초6,YBM(김),2015,2,fry,볶다,,,
초6,YBM(김),2015,2,invite,초대하다,,,
초6,YBM(김),2015,2,juice,주스,,,
초6,YBM(김),2015,2,meat,고기,,,
초6,YBM(김),2015,2,menu,메뉴,,,
초6,YBM(김),2015,2,orange,오렌지,,,
초6,YBM(김),2015,2,order,주문하다,,,
초6,YBM(김),2015,2,pie,파이,,,
초6,YBM(김),2015,2,pizza,피자,,,
초6,YBM(김),2015,2,salt,소금,,,
초6,YBM(김),2015,2,sauce,소스,,,
초6,YBM(김),2015,2,sour,신,,,
초6,YBM(김),2015,2,spaghetti,스파게티,,,
초6,YBM(김),2015,2,sugar,설탕,,,
초6,YBM(김),2015,2,tomato,토마토,,,
초6,YBM(김),2015,2,would,~했으면 좋겠다,,,
초6,YBM(김),2015,3,badminton,배드민턴,,,
초6,YBM(김),2015,3,contest,대회,,,
초6,YBM(김),2015,3,different,다른,,,
초6,YBM(김),2015,3,difficult,어려운,,,
초6,YBM(김),2015,3,favorite,가장 좋아하는,,,
초6,YBM(김),2015,3,graph,그래프,,,
초6,YBM(김),2015,3,homework,숙제,,,
초6,YBM(김),2015,3,math,수학,,,
초6,YBM(김),2015,3,moon,달,,,
초6,YBM(김),2015,3,prize,상,,,
초6,YBM(김),2015,3,subject,과목,,,
초6,YBM(김),2015,3,win,"(상을) 타다, 이기다",,,
초6,YBM(김),2015,4,building,건물,,,
초6,YBM(김),2015,4,earth,지구,,,
초6,YBM(김),2015,4,energy,에너지,,,
초6,YBM(김),2015,4,light,"불(전등), 빛",,,
초6,YBM(김),2015,4,note,쪽지,,,
초6,YBM(김),2015,4,plastic,플라스틱,,,
초6,YBM(김),2015,4,project,프로젝트,,,
초6,YBM(김),2015,4,salad,샐러드,,,
초6,YBM(김),2015,4,save,절약하다,,,
초6,YBM(김),2015,4,sound,들리다,,,
초6,YBM(김),2015,4,strawberry,딸기,,,
초6,YBM(김),2015,4,there,거기에,,,
초6,YBM(김),2015,4,thing,물건,,,
초6,YBM(김),2015,4,week,"주, 한 주",,,
초6,YBM(김),2015,5,ask,묻다,,,
초6,YBM(김),2015,5,bus,버스,,,
초6,YBM(김),2015,5,bank,은행,,,
초6,YBM(김),2015,5,block,"블록, 구역",,,
초6,YBM(김),2015,5,center,센터,,,
초6,YBM(김),2015,5,corner,"모퉁이, 모서리",,,
초6,YBM(김),2015,5,excuse,실례하다,,,
초6,YBM(김),2015,5,left,왼쪽(의),,,
초6,YBM(김),2015,5,library,도서관,,,
초6,YBM(김),2015,5,party,파티,,,
초6,YBM(김),2015,5,river,강,,,
초6,YBM(김),2015,5,rocket,로켓,,,
초6,YBM(김),2015,5,spaceship,우주선,,,
초6,YBM(김),2015,5,tour,여행,,,
초6,YBM(김),2015,5,tower,"타워, 탑",,,
초6,YBM(김),2015,6,famous,유명한,,,
초6,YBM(김),2015,6,fix,고치다,,,
초6,YBM(김),2015,6,heavy,무거운,,,
초6,YBM(김),2015,6,luck,행운,,,
초6,YBM(김),2015,6,race,경주,,,
초6,YBM(김),2015,6,strong,강한,,,
초6,YBM(김),2015,6,than,~보다,,,
초6,YBM(김),2015,6,think,생각하다,,,
초6,YBM(김),2015,6,watermelon,수박,,,
초6,YBM(김),2015,7,aunt,"이모, 고모",,,
초6,YBM(김),2015,7,beach,해변,,,
초6,YBM(김),2015,7,fence,울타리,,,
초6,YBM(김),2015,7,fire,불,,,
초6,YBM(김),2015,7,garden,"뜰, 정원",,,
초6,YBM(김),2015,7,land,육지,,,
초6,YBM(김),2015,7,place,장소,,,
초6,YBM(김),2015,7,sea,바다,,,
초6,YBM(김),2015,7,summer,여름,,,
초6,YBM(김),2015,7,tent,텐트,,,
초6,YBM(김),2015,7,violin,바이올린,,,
초6,YBM(김),2015,7,weekend,주말,,,
초6,YBM(김),2015,7,worry,걱정하다,,,
초6,YBM(김),2015,8,also,또한,,,
초6,YBM(김),2015,8,butter,버터,,,
초6,YBM(김),2015,8,card,카드,,,
초6,YBM(김),2015,8,coat,코트,,,
초6,YBM(김),2015,8,during,~ 동안에,,,
초6,YBM(김),2015,8,letter,편지,,,
초6,YBM(김),2015,8,market,시장,,,
초6,YBM(김),2015,8,pick,고르다,,,
초6,YBM(김),2015,8,stay,머무르다,,,
초6,YBM(김),2015,8,trip,여행,,,
초6,YBM(김),2015,8,why,왜,,,
초6,YBM(김),2015,8,winter,겨울,,,
초6,YBM(김),2015,8,zoo,동물원,,,
초6,YBM(김),2015,9,answer,대답하다,,,
초6,YBM(김),2015,9,captain,"기장, 선장",,,
초6,YBM(김),2015,9,condition,상태,,,
초6,YBM(김),2015,9,habit,습관,,,
초6,YBM(김),2015,9,hand,손,,,
초6,YBM(김),2015,9,health,건강,,,
초6,YBM(김),2015,9,often,"종종, 자주",,,
초6,YBM(김),2015,9,once,한 번,,,
초6,YBM(김),2015,9,set,세트,,,
초6,YBM(김),2015,9,table tennis,탁구,,,
초6,YBM(김),2015,9,tooth,"이, 치아",,,
초6,YBM(김),2015,9,twice,두 번,,,
초6,YBM(김),2015,9,wash,씻다,,,
초6,YBM(김),2015,10,activity,활동,,,
초6,YBM(김),2015,10,because,왜냐하면,,,
초6,YBM(김),2015,10,condition,상태,,,
초6,YBM(김),2015,10,habit,습관,,,
초6,YBM(김),2015,10,clear,맑은,,,
초6,YBM(김),2015,10,collect,모으다,,,
초6,YBM(김),2015,10,fall,가을,,,
초6,YBM(김),2015,10,festival,축제,,,
초6,YBM(김),2015,10,leaf,잎,,,
초6,YBM(김),2015,10,season,계절,,,
초6,YBM(김),2015,10,sports,스포츠,,,
초6,YBM(김),2015,10,spring,봄,,,
초6,YBM(김),2015,10,wind,바람,,,
초6,YBM(김),2015,11,across,~을 건너서,,,
초6,YBM(김),2015,11,alone,혼자,,,
초6,YBM(김),2015,11,design,디자인하다,,,
초6,YBM(김),2015,11,dream,꿈,,,
초6,YBM(김),2015,11,drive,운전하다,,,
초6,YBM(김),2015,11,engineer,기술자,,,
초6,YBM(김),2015,11,feel,느끼다,,,
초6,YBM(김),2015,11,ocean,바다,,,
초6,YBM(김),2015,11,pilot,비행기 조종사,,,
초6,YBM(김),2015,12,fever,열,,,
초6,YBM(김),2015,12,headache,두통,,,
초6,YBM(김),2015,12,hope,희망,,,
초6,YBM(김),2015,12,hour,시간,,,
초6,YBM(김),2015,12,ice cream,아이스크림,,,
초6,YBM(김),2015,12,jacket,재킷,,,
초6,YBM(김),2015,12,last,마지막의,,,
초6,YBM(김),2015,12,rest,휴식,,,
초6,YBM(김),2015,12,runny nose,콧물,,,
초6,YBM(김),2015,12,stomachache,복통,,,
초6,YBM(김),2015,12,wrong,잘못된,,,
초6,YBM(김),2015,13,body,몸,,,
초6,YBM(김),2015,13,card,카드,,,
초6,YBM(김),2015,13,clothes,옷,,,
초6,YBM(김),2015,13,concert,콘서트,,,
초6,YBM(김),2015,13,event,이벤트,,,
초6,YBM(김),2015,13,join,참여하다,,,
초6,YBM(김),2015,13,sell,팔다,,,
초6,YBM(김),2015,13,when,언제,,,
초6,YBM(김),2015,13,white,흰색,,,
초6,YBM(김),2015,13,January,1월,,,
초6,YBM(김),2015,13,February,2월,,,
초6,YBM(김),2015,13,March,3월,,,
초6,YBM(김),2015,13,April,4월,,,
초6,YBM(김),2015,13,May,5월,,,
초6,YBM(김),2015,13,June,6월,,,
초6,YBM(김),2015,13,July,7월,,,
초6,YBM(김),2015,13,August,8월,,,
초6,YBM(김),2015,13,September,9월,,,
초6,YBM(김),2015,13,October,10월,,,
초6,YBM(김),2015,13,November,11월,,,
초6,YBM(김),2015,13,December,12월,,,
초6,YBM(김),2015,14,after,~ 다음에,,,
초6,YBM(김),2015,14,animal,동물,,,
초6,YBM(김),2015,14,believe,믿다,,,
초6,YBM(김),2015,14,button,버튼,,,
초6,YBM(김),2015,14,club,동아리,,,
초6,YBM(김),2015,14,congratulate,축하하다,,,
초6,YBM(김),2015,14,game,게임,,,
초6,YBM(김),2015,14,glad,기쁜,,,
초6,YBM(김),2015,14,middle,중간의,,,
초6,YBM(최),2015,1,first,첫 번째,,,
초6,YBM(최),2015,1,second,두 번째,,,
초6,YBM(최),2015,1,third,세 번째,,,
초6,YBM(최),2015,1,fourth,네 번째,,,
초6,YBM(최),2015,1,fifth,다섯 번째,,,
초6,YBM(최),2015,1,sixth,여섯 번째,,,
초6,YBM(최),2015,1,classroom,교실,,,
초6,YBM(최),2015,1,cousin,사촌,,,
초6,YBM(최),2015,1,elementary school,초등학교,,,
초6,YBM(최),2015,1,floor,(건물의) 층,,,
초6,YBM(최),2015,1,grade,학년,,,
초6,YBM(최),2015,1,hurry,서두르다,,,
초6,YBM(최),2015,1,same,같은,,,
초6,YBM(최),2015,1,ukulele,우쿨렐레,,,
초6,YBM(최),2015,2,airplane,비행기,,,
초6,YBM(최),2015,2,animal,동물,,,
초6,YBM(최),2015,2,bake,굽다,,,
초6,YBM(최),2015,2,car designer,자동차 디자이너,,,
초6,YBM(최),2015,2,delicious,맛있는,,,
초6,YBM(최),2015,2,fashion designer,패션 디자이너,,,
초6,YBM(최),2015,2,future,미래,,,
초6,YBM(최),2015,2,model,모델,,,
초6,YBM(최),2015,2,photographer,사진작가,,,
초6,YBM(최),2015,2,pilot,조종사,,,
초6,YBM(최),2015,2,travel,여행하다,,,
초6,YBM(최),2015,3,camping,캠핑,,,
초6,YBM(최),2015,3,children,어린이들,,,
초6,YBM(최),2015,3,fishing,낚시,,,
초6,YBM(최),2015,3,in-line skating,인라인 스케이트,,,
초6,YBM(최),2015,3,may,~ 해도 되다,,,
초6,YBM(최),2015,3,rock climbing,암벽 등반,,,
초6,YBM(최),2015,3,shopping,쇼핑,,,
초6,YBM(최),2015,3,speak,이야기하다,,,
초6,YBM(최),2015,3,swimming,수영,,,
초6,YBM(최),2015,3,when,언제,,,
초6,YBM(최),2015,4,January,1월,,,
초6,YBM(최),2015,4,February,2월,,,
초6,YBM(최),2015,4,March,3월,,,
초6,YBM(최),2015,4,April,4월,,,
초6,YBM(최),2015,4,May,5월,,,
초6,YBM(최),2015,4,June,6월,,,
초6,YBM(최),2015,4,July,7월,,,
초6,YBM(최),2015,4,August,8월,,,
초6,YBM(최),2015,4,September,9월,,,
초6,YBM(최),2015,4,October,10월,,,
초6,YBM(최),2015,4,November,11월,,,
초6,YBM(최),2015,4,December,12월,,,
초6,YBM(최),2015,4,Children’s Day,어린이날,,,
초6,YBM(최),2015,4,field trip,현장 학습,,,
초6,YBM(최),2015,4,giraffe,기린,,,
초6,YBM(최),2015,4,Parents’ Day,어버이날,,,
초6,YBM(최),2015,5,build,짓다,,,
초6,YBM(최),2015,5,earth,지구,,,
초6,YBM(최),2015,5,plan,계획,,,
초6,YBM(최),2015,5,start,시작하다,,,
초6,YBM(최),2015,5,uncle,삼촌,,,
초6,YBM(최),2015,6,bad,안 좋은,,,
초6,YBM(최),2015,6,brush,닦다,,,
초6,YBM(최),2015,6,dentist,치과 의사,,,
초6,YBM(최),2015,6,doctor,의사,,,
초6,YBM(최),2015,6,drink,마시다,,,
초6,YBM(최),2015,6,fever,열,,,
초6,YBM(최),2015,6,headache,두통,,,
초6,YBM(최),2015,6,medicine,약,,,
초6,YBM(최),2015,6,mouth,입,,,
초6,YBM(최),2015,6,night,밤,,,
초6,YBM(최),2015,6,rest,휴식,,,
초6,YBM(최),2015,6,runny nose,콧물,,,
초6,YBM(최),2015,6,should,~ 해야 한다,,,
초6,YBM(최),2015,6,stomachache,복통,,,
초6,YBM(최),2015,6,sweet,단것,,,
초6,YBM(최),2015,6,tissue,휴지,,,
초6,YBM(최),2015,6,tooth,치아,,,
초6,YBM(최),2015,6,toothache,치통,,,
초6,YBM(최),2015,6,wrong,"틀린, 잘못된",,,
초6,YBM(최),2015,7,but,하지만,,,
초6,YBM(최),2015,7,fried rice,볶음밥,,,
초6,YBM(최),2015,7,fruit,과일,,,
초6,YBM(최),2015,7,lemonade,레모네이드,,,
초6,YBM(최),2015,7,restaurant,식당,,,
초6,YBM(최),2015,7,salty,짠,,,
초6,YBM(최),2015,7,sour,신,,,
초6,YBM(최),2015,7,spicy,매운,,,
초6,YBM(최),2015,8,curly,곱슬곱슬한,,,
초6,YBM(최),2015,8,eye,눈,,,
초6,YBM(최),2015,8,face,얼굴,,,
초6,YBM(최),2015,8,glasses,안경,,,
초6,YBM(최),2015,8,hair,머리카락,,,
초6,YBM(최),2015,8,long,긴,,,
초6,YBM(최),2015,8,over there,저쪽에,,,
초6,YBM(최),2015,8,people,사람들,,,
초6,YBM(최),2015,8,T-shirt,티셔츠,,,
초6,YBM(최),2015,8,wear,입다,,,
초6,YBM(최),2015,9,bear,곰,,,
초6,YBM(최),2015,9,fast,빠른,,,
초6,YBM(최),2015,9,heavy,무거운,,,
초6,YBM(최),2015,9,slow,느린,,,
초6,YBM(최),2015,9,strong,힘센,,,
초6,YBM(최),2015,9,student,학생,,,
초6,YBM(최),2015,9,than,~보다,,,
초6,YBM(최),2015,9,tiger,호랑이,,,
초6,YBM(최),2015,9,which,어느 것,,,
초6,YBM(최),2015,10,alphabet,알파벳,,,
초6,YBM(최),2015,10,dodgeball,"피구, 도지볼",,,
초6,YBM(최),2015,10,each other,서로,,,
초6,YBM(최),2015,10,hit,"때리다, 치다",,,
초6,YBM(최),2015,10,invent,발명하다,,,
초6,YBM(최),2015,10,know,알다,,,
초6,YBM(최),2015,10,tell,말하다,,,
초6,YBM(최),2015,10,throw,던지다,,,
초6,YBM(최),2015,10,traditional,전통의,,,
초6,YBM(최),2015,11,bank,은행,,,
초6,YBM(최),2015,11,between,~ 사이에,,,
초6,YBM(최),2015,11,bike,자전거,,,
초6,YBM(최),2015,11,bluebird,파랑새,,,
초6,YBM(최),2015,11,boat,보트,,,
초6,YBM(최),2015,11,bus,버스,,,
초6,YBM(최),2015,11,by,~으로,,,
초6,YBM(최),2015,11,get off,내리다,,,
초6,YBM(최),2015,11,land,"육지, 땅",,,
초6,YBM(최),2015,11,line,호선,,,
초6,YBM(최),2015,11,number,"수, 번호",,,
초6,YBM(최),2015,11,subway,지하철,,,
초6,YBM(최),2015,11,subway station,지하철역,,,
초6,YBM(최),2015,11,taxi,택시,,,
초6,YBM(최),2015,11,train,기차,,,
초6,YBM(최),2015,12,boring,"재미없는, 지루한",,,
초6,YBM(최),2015,12,cheap,(가격이) 싼,,,
초6,YBM(최),2015,12,expensive,(가격이) 비싼,,,
초6,YBM(최),2015,12,fun,재미,,,
초6,YBM(최),2015,12,interesting,"재미있는, 흥미로운",,,
초6,YBM(최),2015,12,scary,"무서운, 겁나는",,,
초6,YBM(최),2015,12,smart,똑똑한,,,
초6,YBM(최),2015,12,think,생각하다,,,
초6,YBM(최),2015,13,break,부러지다,,,
초6,YBM(최),2015,13,call,전화하다,,,
초6,YBM(최),2015,13,congratulation,축하,,,
초6,YBM(최),2015,13,footprint,발자국,,,
초6,YBM(최),2015,13,goal,골,,,
초6,YBM(최),2015,13,graduation,졸업,,,
초6,YBM(최),2015,13,homework,숙제,,,
초6,YBM(최),2015,13,lose,지다,,,
초6,YBM(최),2015,13,middle school,중학교,,,
초6,YBM(최),2015,13,score,점수,,,
초6,YBM(최),2015,13,upset,화난,,,
초6,YBM(최),2015,13,why,왜,,,
초6,YBM(최),2015,13,win,이기다,,,
초6,YBM(최),2015,13,worry,걱정하다,,,
초3,동아(박),2015,1,be (am / are / is),"~이다, ~이 있다",,,
초3,동아(박),2015,1,bye,"잘 가, 안녕히 계세요",,,
초3,동아(박),2015,1,goodbye,"잘 가, 안녕히 계세요",,,
초3,동아(박),2015,1,hello,"안녕, 안녕하세요",,,
초3,동아(박),2015,1,hi,"안녕, 안녕하세요",,,
초3,동아(박),2015,1,I,나는,,,
초3,동아(박),2015,1,meet,만나다,,,
초3,동아(박),2015,1,nice,"멋진, 좋은",,,
초3,동아(박),2015,1,too,"역시, 또한",,,
초3,동아(박),2015,1,you,너는,,,
초3,동아(박),2015,2,a(n),하나의,,,
초3,동아(박),2015,2,bag,가방,,,
초3,동아(박),2015,2,book,책,,,
초3,동아(박),2015,2,boomerang,부메랑,,,
초3,동아(박),2015,2,eraser,지우개,,,
초3,동아(박),2015,2,it,그것,,,
초3,동아(박),2015,2,notebook,공책,,,
초3,동아(박),2015,2,pen,펜,,,
초3,동아(박),2015,2,pencil,연필,,,
초3,동아(박),2015,2,ruler,자,,,
초3,동아(박),2015,2,thank,고마워하다,,,
초3,동아(박),2015,2,that,저것은,,,
초3,동아(박),2015,2,this,이것은,,,
초3,동아(박),2015,2,what,무엇,,,
초3,동아(박),2015,3,cat,고양이,,,
초3,동아(박),2015,3,close,"(문을) 닫다, (눈을) 감다",,,
초3,동아(박),2015,3,come,오다,,,
초3,동아(박),2015,3,dad,아빠,,,
초3,동아(박),2015,3,dog,개,,,
초3,동아(박),2015,3,door,문,,,
초3,동아(박),2015,3,down,아래로,,,
초3,동아(박),2015,3,eye,눈,,,
초3,동아(박),2015,3,here,여기에,,,
초3,동아(박),2015,3,okay,"응, 네",,,
초3,동아(박),2015,3,open,"(문을) 열다, (눈을) 뜨다",,,
초3,동아(박),2015,3,please,"제발, 공손하게 요청할 때 쓰는 말",,,
초3,동아(박),2015,3,sit,앉다,,,
초3,동아(박),2015,3,sorry,미안한,,,
초3,동아(박),2015,3,stand,일어서다,,,
초3,동아(박),2015,3,up,위로,,,
초3,동아(박),2015,4,bear,곰,,,
초3,동아(박),2015,4,elephant,코끼리,,,
초3,동아(박),2015,4,kangaroo,캥거루,,,
초3,동아(박),2015,4,look,보다,,,
초3,동아(박),2015,4,monkey,원숭이,,,
초3,동아(박),2015,4,panda,판다,,,
초3,동아(박),2015,4,penguin,펭귄,,,
초3,동아(박),2015,4,big,큰,,,
초3,동아(박),2015,4,small,작은,,,
초3,동아(박),2015,4,tiger,호랑이,,,
초3,동아(박),2015,4,yes,"네, 응, 그래",,,
초3,동아(박),2015,4,no,아니(요),,,
초3,동아(박),2015,4,not,~이 아니다,,,
초3,동아(박),2015,4,zero,숫자 0,,,
초3,동아(박),2015,4,zoo,동물원,,,
초3,동아(박),2015,5,banana,바나나,,,
초3,동아(박),2015,5,cheese,치즈,,,
초3,동아(박),2015,5,chicken,"닭, 닭고기",,,
초3,동아(박),2015,5,cookie,쿠키,,,
초3,동아(박),2015,5,fish,"생선, 물고기",,,
초3,동아(박),2015,5,good,"좋은, 괜찮은",,,
초3,동아(박),2015,5,like,좋아하다,,,
초3,동아(박),2015,5,pizza,피자,,,
초3,동아(박),2015,5,potato,감자,,,
초3,동아(박),2015,5,tomato,토마토,,,
초3,동아(박),2015,6,apple,사과,,,
초3,동아(박),2015,6,carrot,당근,,,
초3,동아(박),2015,6,egg,계란,,,
초3,동아(박),2015,6,eight,숫자 8,,,
초3,동아(박),2015,6,five,숫자 5,,,
초3,동아(박),2015,6,four,숫자 4,,,
초3,동아(박),2015,6,kiwi,키위,,,
초3,동아(박),2015,6,many,많은,,,
초3,동아(박),2015,6,nine,숫자 9,,,
초3,동아(박),2015,6,one,숫자 1,,,
초3,동아(박),2015,6,orange,"오렌지, 주황색",,,
초3,동아(박),2015,6,seven,숫자 7,,,
초3,동아(박),2015,6,six,숫자 6,,,
초3,동아(박),2015,6,ten,숫자 10,,,
초3,동아(박),2015,6,three,숫자 3,,,
초3,동아(박),2015,6,two,숫자 2,,,
초3,동아(박),2015,6,welcome,환영하다,,,
초3,동아(박),2015,7,can,~할 수 있다,,,
초3,동아(박),2015,7,climb,"오르다, 올라가다",,,
초3,동아(박),2015,7,dance,춤 추다,,,
초3,동아(박),2015,7,go,가다,,,
초3,동아(박),2015,7,great,"굉장한, 대단한",,,
초3,동아(박),2015,7,jump,뛰어오르다,,,
초3,동아(박),2015,7,lemon,레몬,,,
초3,동아(박),2015,7,robot,로봇,,,
초3,동아(박),2015,7,run,달리다,,,
초3,동아(박),2015,7,skate,스케이트를 타다,,,
초3,동아(박),2015,7,ski,스키를 타다,,,
초3,동아(박),2015,7,swim,수영하다,,,
초3,동아(박),2015,8,have,"가지다, 가지고 있다",,,
초3,동아(박),2015,8,ball,공책,,,
초3,동아(박),2015,8,bat,야구 방망이,,,
초3,동아(박),2015,8,bike,자전거,,,
초3,동아(박),2015,8,cap,모자,,,
초3,동아(박),2015,8,game,"게임, 경기",,,
초3,동아(박),2015,8,glove,"야구 글러브, 장갑 한 짝",,,
초3,동아(박),2015,8,jump rope,줄넘기,,,
초3,동아(박),2015,8,umbrella,우산,,,
초3,동아(박),2015,9,angry,화난,,,
초3,동아(박),2015,9,birthday,생일,,,
초3,동아(박),2015,9,happy,행복한,,,
초3,동아(박),2015,9,hungry,배고픈,,,
